#TAXONOMY	display_taxon	Species	Genus	Family	Order	Class	Phylum	Kingdom
5e521e641911da069fdb012d15da466e	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
1720bd72977b7d1e7a77d68435dad123	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
b6412609a530b89c9c9dc6e8243ef9db	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
9234971881f433a1a662631054b9cf0f	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
913a8c4ffe2fadbbf898f9908d06d8f1	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
4005fd475cd499809031c474112aa4da	Peptostreptococcus anaerobius	 Peptostreptococcus anaerobius	 Peptostreptococcus	 Peptostreptococcaceae_256921	 Peptostreptococcales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
aed516a376b3179fc18daaade3f35482	Dialister_37762 sp001553355	 Dialister_37762 sp001553355	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
ab42b922e3607ca632a44bdbd7e26575	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
ff82ee0d1be7306e69cb2f49d3ed714e	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
b502947e113c67d778fb9275b73cd6e9	Megasphaera_C hutchinsoni	 Megasphaera_C hutchinsoni	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
b61470014380d9dc69f8111e6c612176	Klebsiella_724518 granulomatis	 Klebsiella_724518 granulomatis	 Klebsiella_724518	 Enterobacteriaceae_A_725029	 Enterobacterales_737866	 Gammaproteobacteria	 Pseudomonadota	Bacteria
510a2bb55bcb716fb63d5c24cb71b353	Lactobacillus crispatus	 Lactobacillus crispatus	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
feaeffe388fc9777a02a9ef92b9340fd	Veillonella_A montpellierensis	 Veillonella_A montpellierensis	 Veillonella_A	 Veillonellaceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
b33c73bc0214438874eff03c4d65f772	Enterococcus faecium	 Enterococcus faecium	 Enterococcus	 Enterococcaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
517151598277853eb1bfbae63fb8949d	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
70b91bafa01ed195e48d2fd386edabe5	Dialister_37762 sp001553355	 Dialister_37762 sp001553355	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
8710d50b0a928b17410cb3be347921ea	Lactobacillus jensenii	 Lactobacillus jensenii	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
de10657ff7e6c45eb9c82ed74ba21459	Parvimonas sp001552895	 Parvimonas sp001552895	 Parvimonas	 Peptoniphilaceae	 Tissierellales	 Clostridia	 Bacillota_A	Bacteria
1de619f5380f72067eb7ed757c7cbdcc	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
bdecb0a9b2a55d7f82796d5f30f73243	Prevotella bivia	 Prevotella bivia	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
ea6c07fdac550a98f9b3aa0750b82929	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
c36ed20f1912d17b1ca1f7d999e3a524	Ureaplasma parvum	 Ureaplasma parvum	 Ureaplasma	 Mycoplasmoidaceae	 Mycoplasmatales	 Bacilli_A	 Bacillota_I	Bacteria
72be13afc5251d2aed25c2e413467350	Sneathia sanguinegens	 Sneathia sanguinegens	 Sneathia	 Leptotrichiaceae	 Fusobacteriales	 Fusobacteriia	 Fusobacteriota	Bacteria
8a8861acc9030a5ea0ebf02ccb3533ad	Sneathia sanguinegens	 Sneathia sanguinegens	 Sneathia	 Leptotrichiaceae	 Fusobacteriales	 Fusobacteriia	 Fusobacteriota	Bacteria
772ffbdf8a6acfe96f533ceba3308b54	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
3ee5fc905861c2301c4ae9e30643edec	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
e3adc9604604c3636e8f3438c4eb4402	Lactobacillus paragasseri	 Lactobacillus paragasseri	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
88a56e07657179e54f098fad950df674	Dialister_37762 sp001553355	 Dialister_37762 sp001553355	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
0dd5c732ecfe3f61f364f7b3d84d803e	UBA629 sp005465875	 UBA629 sp005465875	 UBA629	 Lachnospiraceae	 Lachnospirales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
901a8b9b0fcb3ad53741ac35731b09b6	Parvimonas sp001552895	 Parvimonas sp001552895	 Parvimonas	 Peptoniphilaceae	 Tissierellales	 Clostridia	 Bacillota_A	Bacteria
d8e4681331241d51bdff1504d19b10cc	Aerococcus christensenii	 Aerococcus christensenii	 Aerococcus	 Aerococcaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
68726f8f6dc6d211b5cf4cd05aa072ba	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
eb5793d280337f699932242fa7fa405c	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
9b8e11557e6b51987803b82438649b1c	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
dacd0d3fc5e654e58b98067c279f0f83	Prevotella disiens	 Prevotella disiens	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
f4e3691d2611f936ccdf6b65139c29c0	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
6a648efb66da289fd209723c97167cd0	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
059e1b9d586e9b91da0050d03f4f0ad3	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
c1c93c516cdb584bc65a8b3785616b67	Prevotella melaninogenica	 Prevotella melaninogenica	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
b0a22ac95850f2d83c6844f2e7de3fac	Gemella asaccharolytica	 Gemella asaccharolytica	 Gemella	 Gemellaceae	 Staphylococcales	 Bacilli_A	 Bacillota_I	Bacteria
3cf0270a8e1969620190b406293f00bd	Lactobacillus jensenii	 Lactobacillus jensenii	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
418da51cbdbb62f633d199872c341081	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
6abc5029a3c2448f34c2f63dd6d35fa7	Lactobacillus crispatus	 Lactobacillus crispatus	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
94002b728c2390fed0ff9a0b3f1c7d8e	Lactobacillus (genus)	 Unclassified	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
f40f2ee33e3fbaf4b267d4379ac51169	Peptoniphilus_A harei_A	 Peptoniphilus_A harei_A	 Peptoniphilus_A	 Peptoniphilaceae	 Tissierellales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
6c5b4dd8a52ebd33969a6827a49e320d	Bifidobacterium_388775 swidsinskii	 Bifidobacterium_388775 swidsinskii	 Bifidobacterium_388775	 Bifidobacteriaceae	 Actinomycetales	 Actinomycetes	 Actinomycetota	Bacteria
79be3ede4ec574da45ceaefcc8b5bd9b	Aerococcus christensenii	 Aerococcus christensenii	 Aerococcus	 Aerococcaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
c6e901b74b89ac6d48f6d3895d4fdad7	Lactobacillus crispatus	 Lactobacillus crispatus	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
c0d5cc14b6253707383a25020b2d4049	Lactobacillus paragasseri	 Lactobacillus paragasseri	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
59828b2e62d382590258864522640e75	Prevotella bivia	 Prevotella bivia	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
bcde6bbc5ca3b97be60c4ebfa52b16ca	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
ef8b1c617ce91bf9a75be7a17b48da29	Enterobacter_B_681665 hormaechei_681663	 Enterobacter_B_681665 hormaechei_681663	 Enterobacter_B_681665	 Enterobacteriaceae_A_725029	 Enterobacterales_737866	 Gammaproteobacteria	 Pseudomonadota	Bacteria
f7a19f4e9348261d8ea1469bd44264fa	Lactobacillus crispatus	 Lactobacillus crispatus	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
2035b4f6e13002797ceb67c8101b931c	Dialister_37762 sp001553355	 Dialister_37762 sp001553355	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
df60b1fd37749bd6121dea00b6624dcb	Peptoniphilus_A harei_A	 Peptoniphilus_A harei_A	 Peptoniphilus_A	 Peptoniphilaceae	 Tissierellales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
10a5635d0636028f2f4e0d1ce529d9ba	Aerococcus christensenii	 Aerococcus christensenii	 Aerococcus	 Aerococcaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
8fb41c4e54031a292925fe05efdda2eb	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
8fc2d3deb1de3c8ff329f58180fcece2	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
3cf97a2d19b816c44b0fd02b3e7f270d	Bifidobacterium vaginale	 Bifidobacterium vaginale	 Bifidobacterium	 Bifidobacteriaceae	 Actinomycetales	 Actinomycetes	 Actinomycetota	Bacteria
01fb9ba8e702f3bfc58a25241600afc8	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
c4f6cfffada4126656201e968c805726	Lactobacillus crispatus	 Lactobacillus crispatus	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
af913836ccc2f2e457977a78fa0773dd	Prevotella (genus)	 Unclassified	 Prevotella	 Prevotellaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
948dde182f1649d1479ba9839b426632	Prevotella sp000758925	 Prevotella sp000758925	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
098e2587895931c21b62bbac43d822fa	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
708e631fe0581727c2299d03fc03e008	Lactobacillus crispatus	 Lactobacillus crispatus	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
64851afa4b251b1d44c00ccb081084ee	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
3c846cad0f0c81b20effe062d04aa2a8	Peptoniphilus_A harei_A	 Peptoniphilus_A harei_A	 Peptoniphilus_A	 Peptoniphilaceae	 Tissierellales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
ad0820544dc64f55d11bffcfe2f0a39e	Peptoniphilus_A harei_A	 Peptoniphilus_A harei_A	 Peptoniphilus_A	 Peptoniphilaceae	 Tissierellales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
b2b95c654d24fa96be8e8c6eb64dab34	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
239826ec15c068a96fca820e87cec9f7	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
8d55f3bb06696d746b63fe85b2dccc65	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
26cfdb2bcbd3a64a84e9b237d94a97eb	Enterococcus_H_360604 faecalis	 Enterococcus_H_360604 faecalis	 Enterococcus_H_360604	 Enterococcaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
ce7fb8fbd0626a24d1a91ef0d8b52ab0	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
67e244c0d95c2b61285e1061c196cc72	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
feb65e673d5e70e75a0ba0d5c68e35e5	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
0b291e63119781f2d4b75e88c1fc03a6	Staphylococcus haemolyticus	 Staphylococcus haemolyticus	 Staphylococcus	 Staphylococcaceae	 Staphylococcales	 Bacilli_A	 Bacillota_I	Bacteria
b9e580dae58e52c53c198842d930f5d7	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
c8bc32a586a4c24aeba390401291de90	Streptococcus salivarius	 Streptococcus salivarius	 Streptococcus	 Streptococcaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
52909ce4f2dcf1dd2385e875608f19d9	Mageeibacillus indolicus	 Mageeibacillus indolicus	 Mageeibacillus	 Fastidiosipilaceae	 Saccharofermentanales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
a01c9e97ce29666706c8f835d3af202f	Gemella asaccharolytica	 Gemella asaccharolytica	 Gemella	 Gemellaceae	 Staphylococcales	 Bacilli_A	 Bacillota_I	Bacteria
3a6226f0b0f4c5167e3709764643d5ff	Escherichia-Shigella flexneri	 Escherichia-Shigella flexneri	 Escherichia-Shigella	 Enterobacteriaceae	 Enterobacterales	 Gammaproteobacteria	 Pseudomonadota	Bacteria
95eca8368299aa72fb2b279f104cb6e3	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
c21038db84605227e5b10ac69f74aef8	Enterobacter_B_681665 hormaechei_681663	 Enterobacter_B_681665 hormaechei_681663	 Enterobacter_B_681665	 Enterobacteriaceae_A_725029	 Enterobacterales_737866	 Gammaproteobacteria	 Pseudomonadota	Bacteria
4e0a62fbc3760bc47d36d6aefcad1b74	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
6a90f436014639920d41caa50171e64d	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
7a96d834cca0107f6ca3f9899c03433b	Clostridium_T colicanis	 Clostridium_T colicanis	 Clostridium_T	 Clostridiaceae_222000	 Clostridiales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
c27b3fb1a3b702d7da04e8031db42abe	Prevotella amnii	 Prevotella amnii	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
15c7bf837139554d0a90f91b0ef43b27	Megasphaera_C hutchinsoni	 Megasphaera_C hutchinsoni	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
cd0b699494cdb85b02f6d01291bc59f6	Parvimonas sp001552895	 Parvimonas sp001552895	 Parvimonas	 Peptoniphilaceae	 Tissierellales	 Clostridia	 Bacillota_A	Bacteria
e2dfd7708834a07e514bb1f082babf78	Dialister_37762 sp001553355	 Dialister_37762 sp001553355	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
8fa1b1b803863823f3b46de43b13e6da	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
ac99049e69e8a0cccdd43753583f3cbf	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
3698d0dd131a2c824f34d3f32ac5f94d	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
72787c4214791bb96d24e1b68ec388b2	Gemella asaccharolytica	 Gemella asaccharolytica	 Gemella	 Gemellaceae	 Staphylococcales	 Bacilli_A	 Bacillota_I	Bacteria
537a5e8bfd76839837fc26681bed5db2	Megasphaera_C hutchinsoni	 Megasphaera_C hutchinsoni	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
2c87e76677241c585e05e5b0509cffb0	Lactobacillus paragasseri	 Lactobacillus paragasseri	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
4b87ffd55329a21f3b9d572f3a70addb	Aerococcus christensenii	 Aerococcus christensenii	 Aerococcus	 Aerococcaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
5c7f2cfbe472a596dc660af50d1d6e64	Cryptobacteroides sp022777585	 Cryptobacteroides sp022777585	 Cryptobacteroides	 UBA932	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
9fda60ea47959a6b89b7b2cc7a315e6b	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
505bd1ec5d72a842ac7106d941d46db0	Staphylococcus haemolyticus	 Staphylococcus haemolyticus	 Staphylococcus	 Staphylococcaceae	 Staphylococcales	 Bacilli_A	 Bacillota_I	Bacteria
d968d2c230d9ffc86b40df1374c55b04	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
9ad902af9b8c4015be7159919efb5614	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
4791c23d75337a44e939bc86259fcc8c	Peptostreptococcus anaerobius	 Peptostreptococcus anaerobius	 Peptostreptococcus	 Peptostreptococcaceae_256921	 Peptostreptococcales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
51620db67b39c3f71a3928dab5381bb4	Aerococcus christensenii	 Aerococcus christensenii	 Aerococcus	 Aerococcaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
c2b529f2948a69fbe2734759d41b7563	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
9b1dd495dc98e0976d9129f26aaec30b	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
248c9a26d570d54df015ef4c51b1256f	Mageeibacillus indolicus	 Mageeibacillus indolicus	 Mageeibacillus	 Fastidiosipilaceae	 Saccharofermentanales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
fbd81d553b4b29309c08e29b6b9b6473	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
391e3077d83d87d88e4bf0a0c6eb5256	Dialister_37762 micraerophilus	 Dialister_37762 micraerophilus	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
8035acb665a4ba88c1bc8f4858e61798	Lactobacillus (genus)	 Unclassified	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
be3216b5dbeadb14cfbedd0c1e78505d	Sarcina_201130 massiliamazoniense	 Sarcina_201130 massiliamazoniense	 Sarcina_201130	 Clostridiaceae_222000	 Clostridiales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
9c816f0f961a45c9f6092fb3ddf35a40	Lactobacillus (genus)	 Unclassified	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
04ed874deec5651c5f4972190ba753cc	Lactobacillus crispatus	 Lactobacillus crispatus	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
43fd9466a87f79750d98785022b999a2	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
82fa4542db79951d83609ea4c32e763d	Gardnerella vaginalis	 Gardnerella vaginalis	 Gardnerella	 Bifidobacteriaceae	 Bifidobacteriales	 Actinobacteria	 Actinomycetota	Bacteria
f08aa3260a2475d8616323b91dd8553d	Prevotella (genus)	 Unclassified	 Prevotella	 Prevotellaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
e10d341fc3c86ba36d3c22bdfe870540	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
e575853df4444540ae17ba7ddb551c5a	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
f2b6b41e788e94f9d0a271dd8137a22c	Prevotella buccalis	 Prevotella buccalis	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
8e1d506d4447ae56a529fcce8bc8eb9b	Megasphaera_C lornae	 Megasphaera_C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
2de94450394202ed2eb91f2235b46a6d	Prevotella sp001553265	 Prevotella sp001553265	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
594707363fc4b1c9f061c3110b735eed	Megasphaera C lornae	 Megasphaera C lornae	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
a22094d0b01f59d3a89692fa4ac3837e	Sneathia sanguinegens	 Sneathia sanguinegens	 Sneathia	 Leptotrichiaceae	 Fusobacteriales	 Fusobacteriia	 Fusobacteriota	Bacteria
4838458601e44049ae43c724486ee0dc	Enterobacter (genus)	 Unclassified	 Enterobacter	 Enterobacteriaceae	 Enterobacterales	 Gammaproteobacteria	 Pseudomonadota	Bacteria
bfceb3f6652e8912edb576f3a08ec17c	Limosilactobacillus urinaemulieris	 Limosilactobacillus urinaemulieris	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli	 Bacillota	Bacteria
9b91eccc6a22b5948e8259eba9030a18	Lactobacillus paragasseri	 Lactobacillus paragasseri	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
0974cdd53e6d9b4aa923bca5581e6cf5	Lactobacillus iners	 Lactobacillus iners	 Lactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
41c7a6822d133b5cdbf9d93e828e3887	Telluria sp918697865	 Telluria sp918697865	 Telluria	 Burkholderiaceae	 Burkholderiales	 Gammaproteobacteria	 Pseudomonadota	Bacteria
e4468e046983ce3d07991bb7047a666e	Megasphaera_C hutchinsoni	 Megasphaera_C hutchinsoni	 Megasphaera_C	 Megasphaeraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
4cd434580827d288903ee17df5d66f2b	Veillonella_A montpellierensis	 Veillonella_A montpellierensis	 Veillonella_A	 Veillonellaceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
476905d5ed913326b56469b27b9acebd	Peptostreptococcus anaerobius	 Peptostreptococcus anaerobius	 Peptostreptococcus	 Peptostreptococcaceae_256921	 Peptostreptococcales	 Clostridia_258483	 Bacillota_A_368345	Bacteria
319baee1c41477892f02ddd11de095cd	Prevotella timonensis A	 Prevotella timonensis A	 Prevotella	 Bacteroidaceae	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
4c9125c4d6ffdff87d4de563ae9e8ab0	Limosilactobacillus portuensis	 Limosilactobacillus portuensis	 Limosilactobacillus	 Lactobacillaceae	 Lactobacillales	 Bacilli_A	 Bacillota_I	Bacteria
cbc35c679de4eb72fcfa15d7de8c522b	Cryptobacteroides sp022777585	 Cryptobacteroides sp022777585	 Cryptobacteroides	 UBA932	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
1d830ed59c29f64a9b45f7ca34f83c17	Cryptobacteroides sp022777585	 Cryptobacteroides sp022777585	 Cryptobacteroides	 UBA932	 Bacteroidales	 Bacteroidia	 Bacteroidota	Bacteria
17a18e5560574b00d083cb6b38f29af6	Dialister_37762 sp001553355	 Dialister_37762 sp001553355	 Dialister_37762	 Dialisteraceae	 Veillonellales	 Negativicutes	 Bacillota_C	Bacteria
b01e7e327b89966e6107f66c03e8eef9	Sneathia vaginalis	 Sneathia vaginalis	 Sneathia	 Leptotrichiaceae	 Fusobacteriales	 Fusobacteriia	 Fusobacteriota	Bacteria
